Sector,Salary Group,Employment Group,Components,Year,Contents Men,Contents Women,Difference,Difference in procents
Corporations and organizations,All forms of pay,Employees,"Lower quartile, standardized earnings",2014,186.29,168.28,18.00999999999999,9.67
Corporations and organizations,All forms of pay,Employees,"Median, standardized hourly earnings",2014,230.0,212.45,17.55000000000001,7.63
Corporations and organizations,All forms of pay,Employees,"Upper quartile, standardized hourly earnings",2014,308.86,268.36,40.5,13.11
Corporations and organizations,All forms of pay,Employees,STANDARDIZED MONTHLY EARNINGS,2014,42989.73,37319.8,5669.93,13.19
Corporations and organizations,All forms of pay,Employees,Number of fulltime employees in the earnings statistics,2014,514415.0,280655.0,233760.0,45.44
Corporations and organizations,All forms of pay,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2014,242.58,221.51,21.07000000000002,8.69
Corporations and organizations,All forms of pay,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2014,1.7,0.89,0.8099999999999999,47.65
Corporations and organizations,All forms of pay,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2014,28.81,26.98,1.8299999999999983,6.35
Corporations and organizations,All forms of pay,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2014,203.14,188.41,14.72999999999999,7.25
Corporations and organizations,All forms of pay,"Employees, non-managerial level","Lower quartile, standardized earnings",2014,181.14,165.16,15.97999999999999,8.82
Corporations and organizations,All forms of pay,"Employees, non-managerial level","Median, standardized hourly earnings",2014,218.69,207.12,11.569999999999993,5.29
Corporations and organizations,All forms of pay,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2014,280.24,257.56,22.680000000000007,8.09
Corporations and organizations,All forms of pay,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2014,38892.42,35514.27,3378.1500000000015,8.69
Corporations and organizations,All forms of pay,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2014,440090.0,255201.0,184889.0,42.01
Corporations and organizations,Workers paid by the hour,General managers,STANDARDIZED HOURLY EARNINGS,2014,234.31,187.25,47.06,20.08
Corporations and organizations,Workers paid by the hour,General managers,Fringe benefits in DKK per standard hour,2014,3.08,0.72,2.3600000000000003,76.62
Corporations and organizations,Workers paid by the hour,General managers,Pension including ATP in DKK per standard hour,2014,25.89,17.7,8.190000000000001,31.63
Corporations and organizations,Workers paid by the hour,General managers,Basic earnings in DKK per standard hour,2014,198.73,163.2,35.53,17.88
Corporations and organizations,Workers paid by the hour,General managers,"Lower quartile, standardized earnings",2014,185.49,147.3,38.19,20.59
Corporations and organizations,Workers paid by the hour,General managers,"Median, standardized hourly earnings",2014,215.89,170.28,45.609999999999985,21.13
Corporations and organizations,Workers paid by the hour,General managers,"Upper quartile, standardized hourly earnings",2014,259.28,204.94,54.339999999999975,20.96
Corporations and organizations,Workers paid by the hour,General managers,STANDARDIZED MONTHLY EARNINGS,2014,37566.13,30021.51,7544.619999999999,20.08
Corporations and organizations,Workers paid by the hour,General managers,Number of fulltime employees in the earnings statistics,2014,565.0,167.0,398.0,70.44
Corporations and organizations,Workers paid by the hour,Employees,STANDARDIZED HOURLY EARNINGS,2014,193.39,162.02,31.369999999999976,16.22
Corporations and organizations,Workers paid by the hour,Employees,Fringe benefits in DKK per standard hour,2014,0.21,0.14,0.06999999999999998,33.33
Corporations and organizations,Workers paid by the hour,Employees,Pension including ATP in DKK per standard hour,2014,21.83,14.67,7.159999999999998,32.8
Corporations and organizations,Workers paid by the hour,Employees,Basic earnings in DKK per standard hour,2014,162.18,140.49,21.689999999999998,13.37
Corporations and organizations,Workers paid by the hour,Employees,"Lower quartile, standardized earnings",2014,162.85,136.49,26.359999999999985,16.19
Corporations and organizations,Workers paid by the hour,Employees,"Median, standardized hourly earnings",2014,188.7,154.48,34.22,18.13
Corporations and organizations,Workers paid by the hour,Employees,"Upper quartile, standardized hourly earnings",2014,216.2,178.04,38.16,17.65
Corporations and organizations,Workers paid by the hour,Employees,STANDARDIZED MONTHLY EARNINGS,2014,31006.12,25976.93,5029.189999999999,16.22
Corporations and organizations,Workers paid by the hour,Employees,Number of fulltime employees in the earnings statistics,2014,167199.0,47361.0,119838.0,71.67
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2014,193.25,161.93,31.319999999999993,16.21
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2014,0.2,0.13,0.07,35.0
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2014,21.82,14.66,7.16,32.81
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2014,162.05,140.41,21.640000000000015,13.35
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level","Lower quartile, standardized earnings",2014,162.79,136.45,26.340000000000003,16.18
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level","Median, standardized hourly earnings",2014,188.62,154.44,34.18000000000001,18.12
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2014,216.09,177.9,38.19,17.67
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2014,30982.97,25961.86,5021.110000000001,16.21
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2014,166634.0,47194.0,119440.0,71.68
Corporations and organizations,Fixed salary-earners,General managers,STANDARDIZED HOURLY EARNINGS,2014,419.76,346.39,73.37,17.48
Corporations and organizations,Fixed salary-earners,General managers,Fringe benefits in DKK per standard hour,2014,12.86,5.93,6.93,53.89
Corporations and organizations,Fixed salary-earners,General managers,Pension including ATP in DKK per standard hour,2014,50.73,44.88,5.849999999999994,11.53
Corporations and organizations,Fixed salary-earners,General managers,Basic earnings in DKK per standard hour,2014,340.49,284.35,56.139999999999986,16.49
Corporations and organizations,Fixed salary-earners,General managers,"Lower quartile, standardized earnings",2014,270.16,232.75,37.410000000000025,13.85
Corporations and organizations,Fixed salary-earners,General managers,"Median, standardized hourly earnings",2014,361.7,309.06,52.639999999999986,14.55
Corporations and organizations,Fixed salary-earners,General managers,"Upper quartile, standardized hourly earnings",2014,491.99,415.2,76.79000000000002,15.61
Corporations and organizations,Fixed salary-earners,General managers,STANDARDIZED MONTHLY EARNINGS,2014,67300.42,55537.02,11763.400000000001,17.48
Corporations and organizations,Fixed salary-earners,General managers,Number of fulltime employees in the earnings statistics,2014,73760.0,25287.0,48473.0,65.72
Corporations and organizations,Fixed salary-earners,Employees,STANDARDIZED HOURLY EARNINGS,2014,303.56,247.71,55.849999999999994,18.4
Corporations and organizations,Fixed salary-earners,Employees,Fringe benefits in DKK per standard hour,2014,4.78,1.6,3.18,66.53
Corporations and organizations,Fixed salary-earners,Employees,Pension including ATP in DKK per standard hour,2014,36.77,31.53,5.240000000000002,14.25
Corporations and organizations,Fixed salary-earners,Employees,Basic earnings in DKK per standard hour,2014,251.75,209.01,42.74000000000001,16.98
Corporations and organizations,Fixed salary-earners,Employees,"Lower quartile, standardized earnings",2014,210.12,184.98,25.140000000000015,11.96
Corporations and organizations,Fixed salary-earners,Employees,"Median, standardized hourly earnings",2014,266.66,227.07,39.59000000000003,14.85
Corporations and organizations,Fixed salary-earners,Employees,"Upper quartile, standardized hourly earnings",2014,353.13,282.5,70.63,20.0
Corporations and organizations,Fixed salary-earners,Employees,STANDARDIZED MONTHLY EARNINGS,2014,48669.41,39715.63,8953.780000000006,18.4
Corporations and organizations,Fixed salary-earners,Employees,Number of fulltime employees in the earnings statistics,2014,347216.0,233293.0,113923.0,32.81
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2014,272.17,235.59,36.58000000000001,13.44
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2014,2.6,1.06,1.54,59.23
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2014,33.0,29.89,3.1099999999999994,9.42
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2014,227.79,199.75,28.039999999999992,12.31
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level","Lower quartile, standardized earnings",2014,201.97,181.85,20.120000000000005,9.96
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level","Median, standardized hourly earnings",2014,250.55,221.58,28.97,11.56
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2014,321.26,270.56,50.69999999999999,15.78
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2014,43636.97,37771.45,5865.520000000004,13.44
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2014,273456.0,208006.0,65450.0,23.93
All sectors,All forms of pay,General managers,STANDARDIZED HOURLY EARNINGS,2015,413.88,343.5,70.38,17.0
All sectors,All forms of pay,General managers,Fringe benefits in DKK per standard hour,2015,10.38,3.52,6.860000000000001,66.09
All sectors,All forms of pay,General managers,Pension including ATP in DKK per standard hour,2015,51.4,46.49,4.909999999999997,9.55
All sectors,All forms of pay,General managers,Basic earnings in DKK per standard hour,2015,333.43,282.25,51.18000000000001,15.35
All sectors,All forms of pay,General managers,"Lower quartile, standardized earnings",2015,271.87,250.54,21.330000000000013,7.85
All sectors,All forms of pay,General managers,"Median, standardized hourly earnings",2015,357.27,304.1,53.16999999999996,14.88
All sectors,All forms of pay,General managers,"Upper quartile, standardized hourly earnings",2015,490.51,400.74,89.76999999999998,18.3
All sectors,All forms of pay,General managers,STANDARDIZED MONTHLY EARNINGS,2015,66357.48,55073.6,11283.879999999997,17.0
All sectors,All forms of pay,General managers,Number of fulltime employees in the earnings statistics,2015,100230.0,51784.0,48446.0,48.33
All sectors,All forms of pay,Employees,STANDARDIZED HOURLY EARNINGS,2015,268.98,233.13,35.85000000000002,13.33
